year,match_index,date,time,kickoff_utc,stage,competition_phase,group_code,group_matchday,home_team,away_team,home_country_code,away_country_code,home_is_host,away_is_host,home_confederation,away_confederation,home_continent,away_continent,same_confederation,same_continent,score_regular_home,score_regular_away,score_regular,result_regular,is_draw_regular,went_extra_time,went_penalties,score_extra_time,score_penalties,ground,source,home_rest_days,home_matches_played_prior,home_group_points_prior,home_group_goal_diff_prior,away_rest_days,away_matches_played_prior,away_group_points_prior,away_group_goal_diff_prior,rest_days_diff
2006,40,2006-06-19,,,group_stage,group,G,2,Togo,Switzerland,TOG,SUI,N,N,CAF,UEFA,Africa,Europe,N,N,0,2,0-2,away,N,N,N,,,"Signal Iduna Park, Dortmund",openfootball/worldcup.json,,1,0,-1,,1,1,0,
2006,41,2006-06-23,,,group_stage,group,G,3,Togo,France,TOG,FRA,N,N,CAF,UEFA,Africa,Europe,N,N,0,2,0-2,away,N,N,N,,,"RheinEnergieStadion, Köln",openfootball/worldcup.json,,2,0,-3,,2,2,0,
2006,42,2006-06-23,,,group_stage,group,G,3,Switzerland,South Korea,SUI,KOR,N,N,UEFA,AFC,Europe,Asia,N,N,2,0,2-0,home,N,N,N,,,"AWD-Arena, Hannover",openfootball/worldcup.json,,2,4,2,,2,4,1,
2006,43,2006-06-14,,,group_stage,group,H,1,Spain,Ukraine,ESP,UKR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,4,0,4-0,home,N,N,N,,,"Zentralstadion, Leipzig",openfootball/worldcup.json,,0,0,0,,0,0,0,
2006,44,2006-06-14,,,group_stage,group,H,1,Tunisia,Saudi Arabia,TUN,KSA,N,N,CAF,AFC,Africa,Asia,N,N,2,2,2-2,draw,Y,N,N,,,"Allianz Arena, München",openfootball/worldcup.json,,0,0,0,,0,0,0,
2006,45,2006-06-19,,,group_stage,group,H,2,Spain,Tunisia,ESP,TUN,N,N,UEFA,CAF,Europe,Africa,N,N,3,1,3-1,home,N,N,N,,,"Gottlieb-Daimler-Stadion, Stuttgart",openfootball/worldcup.json,,1,3,4,,1,1,0,
2006,46,2006-06-19,,,group_stage,group,H,2,Saudi Arabia,Ukraine,KSA,UKR,N,N,AFC,UEFA,Asia,Europe,N,N,0,4,0-4,away,N,N,N,,,"AOL Arena, Hamburg",openfootball/worldcup.json,,1,1,0,,1,0,-4,
2006,47,2006-06-23,,,group_stage,group,H,3,Saudi Arabia,Spain,KSA,ESP,N,N,AFC,UEFA,Asia,Europe,N,N,0,1,0-1,away,N,N,N,,,"Fritz-Walter-Stadion, Kaiserslautern",openfootball/worldcup.json,,2,1,-4,,2,6,6,
2006,48,2006-06-23,,,group_stage,group,H,3,Ukraine,Tunisia,UKR,TUN,N,N,UEFA,CAF,Europe,Africa,N,N,1,0,1-0,home,N,N,N,,,"Olympiastadion, Berlin",openfootball/worldcup.json,,2,3,0,,2,1,-2,
2006,49,2006-06-24,,,round_of_16,knockout,,,Germany,Sweden,GER,SWE,Y,N,UEFA,UEFA,Europe,Europe,Y,Y,2,0,2-0,home,N,N,N,,,"Allianz Arena, München",openfootball/worldcup.json,,3,,,,3,,,
2006,50,2006-06-24,,,round_of_16,knockout,,,Argentina,Mexico,ARG,MEX,N,N,CONMEBOL,CONCACAF,South America,North America,N,N,1,1,1-1,draw,Y,Y,N,2-1,,"Zentralstadion, Leipzig",openfootball/worldcup.json,,3,,,,3,,,
2006,51,2006-06-25,,,round_of_16,knockout,,,England,Ecuador,ENG,ECU,N,N,UEFA,CONMEBOL,Europe,South America,N,N,1,0,1-0,home,N,N,N,,,"Gottlieb-Daimler-Stadion, Stuttgart",openfootball/worldcup.json,,3,,,,3,,,
2006,52,2006-06-25,,,round_of_16,knockout,,,Portugal,Netherlands,POR,NED,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,0,1-0,home,N,N,N,,,"Frankenstadion, Nürnberg",openfootball/worldcup.json,,3,,,,3,,,
2006,53,2006-06-26,,,round_of_16,knockout,,,Italy,Australia,ITA,AUS,N,N,UEFA,AFC,Europe,Oceania,N,N,1,0,1-0,home,N,N,N,,,"Fritz-Walter-Stadion, Kaiserslautern",openfootball/worldcup.json,,3,,,,3,,,
2006,54,2006-06-26,,,round_of_16,knockout,,,Switzerland,Ukraine,SUI,UKR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,0,0-0,draw,Y,Y,Y,0-0,0-3,"RheinEnergieStadion, Köln",openfootball/worldcup.json,,3,,,,3,,,
2006,55,2006-06-27,,,round_of_16,knockout,,,Brazil,Ghana,BRA,GHA,N,N,CONMEBOL,CAF,South America,Africa,N,N,3,0,3-0,home,N,N,N,,,"Signal Iduna Park, Dortmund",openfootball/worldcup.json,,3,,,,3,,,
2006,56,2006-06-27,,,round_of_16,knockout,,,Spain,France,ESP,FRA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,3,1-3,away,N,N,N,,,"AWD-Arena, Hannover",openfootball/worldcup.json,,3,,,,3,,,
2006,57,2006-06-30,,,quarter_final,knockout,,,Germany,Argentina,GER,ARG,Y,N,UEFA,CONMEBOL,Europe,South America,N,N,1,1,1-1,draw,Y,Y,Y,1-1,4-2,"Olympiastadion, Berlin",openfootball/worldcup.json,,4,,,,4,,,
2006,58,2006-06-30,,,quarter_final,knockout,,,Italy,Ukraine,ITA,UKR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,3,0,3-0,home,N,N,N,,,"AOL Arena, Hamburg",openfootball/worldcup.json,,4,,,,4,,,
2006,59,2006-07-01,,,quarter_final,knockout,,,England,Portugal,ENG,POR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,0,0-0,draw,Y,Y,Y,0-0,1-3,"Veltins-Arena, Gelsenkirchen",openfootball/worldcup.json,,4,,,,4,,,
2006,60,2006-07-01,,,quarter_final,knockout,,,Brazil,France,BRA,FRA,N,N,CONMEBOL,UEFA,South America,Europe,N,N,0,1,0-1,away,N,N,N,,,"Commerzbank-Arena, Frankfurt",openfootball/worldcup.json,,4,,,,4,,,
2006,61,2006-07-04,,,semi_final,knockout,,,Germany,Italy,GER,ITA,Y,N,UEFA,UEFA,Europe,Europe,Y,Y,0,0,0-0,draw,Y,Y,N,0-2,,"Signal Iduna Park, Dortmund",openfootball/worldcup.json,,5,,,,5,,,
2006,62,2006-07-05,,,semi_final,knockout,,,Portugal,France,POR,FRA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,1,0-1,away,N,N,N,,,"Allianz Arena, München",openfootball/worldcup.json,,5,,,,5,,,
2006,63,2006-07-08,,,third_place,knockout,,,Germany,Portugal,GER,POR,Y,N,UEFA,UEFA,Europe,Europe,Y,Y,3,1,3-1,home,N,N,N,,,"Gottlieb-Daimler-Stadion, Stuttgart",openfootball/worldcup.json,,6,,,,6,,,
2006,64,2006-07-09,,,final,knockout,,,Italy,France,ITA,FRA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,1,1-1,draw,Y,Y,Y,1-1,5-3,"Olympiastadion, Berlin",openfootball/worldcup.json,,6,,,,6,,,
2010,1,2010-06-11,16:00,2010-06-11T14:00:00+00:00,group_stage,group,A,1,South Africa,Mexico,RSA,MEX,Y,N,CAF,CONCACAF,Africa,North America,N,N,1,1,1-1,draw,Y,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,2,2010-06-11,20:30,2010-06-11T18:30:00+00:00,group_stage,group,A,1,Uruguay,France,URU,FRA,N,N,CONMEBOL,UEFA,South America,Europe,N,N,0,0,0-0,draw,Y,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,7,2010-06-12,13:30,2010-06-12T11:30:00+00:00,group_stage,group,B,1,South Korea,Greece,KOR,GRE,N,N,AFC,UEFA,Asia,Europe,N,N,2,0,2-0,home,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,8,2010-06-12,16:00,2010-06-12T14:00:00+00:00,group_stage,group,B,1,Argentina,Nigeria,ARG,NGA,N,N,CONMEBOL,CAF,South America,Africa,N,N,1,0,1-0,home,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,13,2010-06-12,20:30,2010-06-12T18:30:00+00:00,group_stage,group,C,1,England,USA,ENG,USA,N,N,UEFA,CONCACAF,Europe,North America,N,N,1,1,1-1,draw,Y,N,N,,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,14,2010-06-13,13:30,2010-06-13T11:30:00+00:00,group_stage,group,C,1,Algeria,Slovenia,ALG,SVN,N,N,CAF,UEFA,Africa,Europe,N,N,0,1,0-1,away,N,N,N,,,"Peter Mokaba Stadium, Polokwane",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,19,2010-06-13,16:00,2010-06-13T14:00:00+00:00,group_stage,group,D,1,Serbia,Ghana,SRB,GHA,N,N,UEFA,CAF,Europe,Africa,N,N,0,1,0-1,away,N,N,N,,,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,20,2010-06-13,20:30,2010-06-13T18:30:00+00:00,group_stage,group,D,1,Germany,Australia,GER,AUS,N,N,UEFA,AFC,Europe,Oceania,N,N,4,0,4-0,home,N,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,25,2010-06-14,13:30,2010-06-14T11:30:00+00:00,group_stage,group,E,1,Netherlands,Denmark,NED,DEN,N,N,UEFA,UEFA,Europe,Europe,Y,Y,2,0,2-0,home,N,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,26,2010-06-14,16:00,2010-06-14T14:00:00+00:00,group_stage,group,E,1,Japan,Cameroon,JPN,CMR,N,N,AFC,CAF,Asia,Africa,N,N,1,0,1-0,home,N,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,31,2010-06-14,20:30,2010-06-14T18:30:00+00:00,group_stage,group,F,1,Italy,Paraguay,ITA,PAR,N,N,UEFA,CONMEBOL,Europe,South America,N,N,1,1,1-1,draw,Y,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,32,2010-06-15,13:30,2010-06-15T11:30:00+00:00,group_stage,group,F,1,New Zealand,Slovakia,NZL,SVK,N,N,OFC,UEFA,Oceania,Europe,N,N,1,1,1-1,draw,Y,N,N,,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,37,2010-06-15,16:00,2010-06-15T14:00:00+00:00,group_stage,group,G,1,Côte d'Ivoire,Portugal,CIV,POR,N,N,CAF,UEFA,Africa,Europe,N,N,0,0,0-0,draw,Y,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,38,2010-06-15,20:30,2010-06-15T18:30:00+00:00,group_stage,group,G,1,Brazil,North Korea,BRA,PRK,N,N,CONMEBOL,AFC,South America,Asia,N,N,2,1,2-1,home,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,43,2010-06-16,13:30,2010-06-16T11:30:00+00:00,group_stage,group,H,1,Honduras,Chile,HON,CHI,N,N,CONCACAF,CONMEBOL,North America,South America,N,N,0,1,0-1,away,N,N,N,,,"Mbombela Stadium, Nelspruit",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,44,2010-06-16,16:00,2010-06-16T14:00:00+00:00,group_stage,group,H,1,Spain,Switzerland,ESP,SUI,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,1,0-1,away,N,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,,0,0,0,,0,0,0,
2010,3,2010-06-16,20:30,2010-06-16T18:30:00+00:00,group_stage,group,A,2,South Africa,Uruguay,RSA,URU,Y,N,CAF,CONMEBOL,Africa,South America,N,N,0,3,0-3,away,N,N,N,,,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,5.19,1,1,0,5.0,1,1,0,0.19
2010,9,2010-06-17,13:30,2010-06-17T11:30:00+00:00,group_stage,group,B,2,Argentina,South Korea,ARG,KOR,N,N,CONMEBOL,AFC,South America,Asia,N,N,4,1,4-1,home,N,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,4.9,1,3,1,5.0,1,3,2,-0.1
2010,10,2010-06-17,16:00,2010-06-17T14:00:00+00:00,group_stage,group,B,2,Greece,Nigeria,GRE,NGA,N,N,UEFA,CAF,Europe,Africa,N,N,2,1,2-1,home,N,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,5.1,1,0,-2,5.0,1,0,-1,0.1
2010,4,2010-06-17,20:30,2010-06-17T18:30:00+00:00,group_stage,group,A,2,France,Mexico,FRA,MEX,N,N,UEFA,CONCACAF,Europe,North America,N,N,0,2,0-2,away,N,N,N,,,"Peter Mokaba Stadium, Polokwane",openfootball/worldcup.json,6.0,1,1,0,6.19,1,1,0,-0.19
2010,21,2010-06-18,13:30,2010-06-18T11:30:00+00:00,group_stage,group,D,2,Germany,Serbia,GER,SRB,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,1,0-1,away,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,4.71,1,3,4,4.9,1,0,-1,-0.19
2010,15,2010-06-18,16:00,2010-06-18T14:00:00+00:00,group_stage,group,C,2,Slovenia,USA,SVN,USA,N,N,UEFA,CONCACAF,Europe,North America,N,N,2,2,2-2,draw,Y,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,5.1,1,3,1,5.81,1,1,0,-0.71
2010,16,2010-06-18,20:30,2010-06-18T18:30:00+00:00,group_stage,group,C,2,England,Algeria,ENG,ALG,N,N,UEFA,CAF,Europe,Africa,N,N,0,0,0-0,draw,Y,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,6.0,1,1,0,5.29,1,0,-1,0.71
2010,27,2010-06-19,13:30,2010-06-19T11:30:00+00:00,group_stage,group,E,2,Netherlands,Japan,NED,JPN,N,N,UEFA,AFC,Europe,Asia,N,N,1,0,1-0,home,N,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,5.0,1,3,2,4.9,1,3,1,0.1
2010,22,2010-06-19,16:00,2010-06-19T14:00:00+00:00,group_stage,group,D,2,Ghana,Australia,GHA,AUS,N,N,CAF,AFC,Africa,Oceania,N,N,1,1,1-1,draw,Y,N,N,,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,6.0,1,3,1,5.81,1,0,-4,0.19
2010,28,2010-06-19,20:30,2010-06-19T18:30:00+00:00,group_stage,group,E,2,Cameroon,Denmark,CMR,DEN,N,N,CAF,UEFA,Africa,Europe,N,N,1,2,1-2,away,N,N,N,,,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,5.19,1,0,-1,5.29,1,0,-2,-0.1
2010,33,2010-06-20,13:30,2010-06-20T11:30:00+00:00,group_stage,group,F,2,Slovakia,Paraguay,SVK,PAR,N,N,UEFA,CONMEBOL,Europe,South America,N,N,0,2,0-2,away,N,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,5.0,1,1,0,5.71,1,1,0,-0.71
2010,34,2010-06-20,16:00,2010-06-20T14:00:00+00:00,group_stage,group,F,2,Italy,New Zealand,ITA,NZL,N,N,UEFA,OFC,Europe,Oceania,N,N,1,1,1-1,draw,Y,N,N,,,"Mbombela Stadium, Nelspruit",openfootball/worldcup.json,5.81,1,1,0,5.1,1,1,0,0.71
2010,39,2010-06-20,20:30,2010-06-20T18:30:00+00:00,group_stage,group,G,2,Brazil,Côte d'Ivoire,BRA,CIV,N,N,CONMEBOL,CAF,South America,Africa,N,N,3,1,3-1,home,N,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,5.0,1,3,1,5.19,1,1,0,-0.19
2010,40,2010-06-21,13:30,2010-06-21T11:30:00+00:00,group_stage,group,G,2,Portugal,North Korea,POR,PRK,N,N,UEFA,AFC,Europe,Asia,N,N,7,0,7-0,home,N,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,5.9,1,1,0,5.71,1,0,-1,0.19
2010,45,2010-06-21,16:00,2010-06-21T14:00:00+00:00,group_stage,group,H,2,Chile,Switzerland,CHI,SUI,N,N,CONMEBOL,UEFA,South America,Europe,N,N,1,0,1-0,home,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,5.1,1,3,1,5.0,1,3,1,0.1
2010,46,2010-06-21,20:30,2010-06-21T18:30:00+00:00,group_stage,group,H,2,Spain,Honduras,ESP,HON,N,N,UEFA,CONCACAF,Europe,North America,N,N,2,0,2-0,home,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,5.19,1,0,-1,5.29,1,0,-1,-0.1
2010,5,2010-06-22,16:00,2010-06-22T14:00:00+00:00,group_stage,group,A,3,Mexico,Uruguay,MEX,URU,N,N,CONCACAF,CONMEBOL,North America,South America,N,N,0,1,0-1,away,N,N,N,,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,4.81,2,4,2,5.81,2,4,3,-1.0
2010,6,2010-06-22,16:00,2010-06-22T14:00:00+00:00,group_stage,group,A,3,France,South Africa,FRA,RSA,N,Y,UEFA,CAF,Europe,Africa,N,N,1,2,1-2,away,N,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,4.81,2,1,-2,5.81,2,1,-3,-1.0
2010,11,2010-06-22,20:30,2010-06-22T18:30:00+00:00,group_stage,group,B,3,Nigeria,South Korea,NGA,KOR,N,N,CAF,AFC,Africa,Asia,N,N,2,2,2-2,draw,Y,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,5.19,2,0,-2,5.29,2,3,-1,-0.1
2010,12,2010-06-22,20:30,2010-06-22T18:30:00+00:00,group_stage,group,B,3,Greece,Argentina,GRE,ARG,N,N,UEFA,CONMEBOL,Europe,South America,N,N,0,2,0-2,away,N,N,N,,,"Peter Mokaba Stadium, Polokwane",openfootball/worldcup.json,5.19,2,3,-1,5.29,2,6,4,-0.1
2010,17,2010-06-23,16:00,2010-06-23T14:00:00+00:00,group_stage,group,C,3,USA,Algeria,USA,ALG,N,N,CONCACAF,CAF,North America,Africa,N,N,1,0,1-0,home,N,N,N,,,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,5.0,2,2,0,4.81,2,1,-1,0.19
2010,18,2010-06-23,16:00,2010-06-23T14:00:00+00:00,group_stage,group,C,3,Slovenia,England,SVN,ENG,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,1,0-1,away,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,5.0,2,4,1,4.81,2,2,0,0.19
2010,23,2010-06-23,20:30,2010-06-23T18:30:00+00:00,group_stage,group,D,3,Australia,Serbia,AUS,SRB,N,N,AFC,UEFA,Oceania,Europe,N,N,2,1,2-1,home,N,N,N,,,"Mbombela Stadium, Nelspruit",openfootball/worldcup.json,4.19,2,1,-4,5.29,2,3,0,-1.1
2010,24,2010-06-23,20:30,2010-06-23T18:30:00+00:00,group_stage,group,D,3,Ghana,Germany,GHA,GER,N,N,CAF,UEFA,Africa,Europe,N,N,0,1,0-1,away,N,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,4.19,2,4,1,5.29,2,3,3,-1.1
2010,35,2010-06-24,16:00,2010-06-24T14:00:00+00:00,group_stage,group,F,3,Slovakia,Italy,SVK,ITA,N,N,UEFA,UEFA,Europe,Europe,Y,Y,3,2,3-2,home,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,4.1,2,1,-2,4.0,2,2,0,0.1
2010,36,2010-06-24,16:00,2010-06-24T14:00:00+00:00,group_stage,group,F,3,Paraguay,New Zealand,PAR,NZL,N,N,CONMEBOL,OFC,South America,Oceania,N,N,0,0,0-0,draw,Y,N,N,,,"Peter Mokaba Stadium, Polokwane",openfootball/worldcup.json,4.1,2,4,2,4.0,2,2,0,0.1
2010,29,2010-06-24,20:30,2010-06-24T18:30:00+00:00,group_stage,group,E,3,Denmark,Japan,DEN,JPN,N,N,UEFA,AFC,Europe,Asia,N,N,1,3,1-3,away,N,N,N,,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,5.0,2,3,-1,5.29,2,3,0,-0.29
2010,30,2010-06-24,20:30,2010-06-24T18:30:00+00:00,group_stage,group,E,3,Cameroon,Netherlands,CMR,NED,N,N,CAF,UEFA,Africa,Europe,N,N,1,2,1-2,away,N,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,5.0,2,0,-2,5.29,2,6,3,-0.29
2010,41,2010-06-25,16:00,2010-06-25T14:00:00+00:00,group_stage,group,G,3,Portugal,Brazil,POR,BRA,N,N,UEFA,CONMEBOL,Europe,South America,N,N,0,0,0-0,draw,Y,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,4.1,2,4,7,4.81,2,6,3,-0.71
2010,42,2010-06-25,16:00,2010-06-25T14:00:00+00:00,group_stage,group,G,3,North Korea,Côte d'Ivoire,PRK,CIV,N,N,AFC,CAF,Asia,Africa,N,N,0,3,0-3,away,N,N,N,,,"Mbombela Stadium, Nelspruit",openfootball/worldcup.json,4.1,2,0,-8,4.81,2,1,-2,-0.71
2010,47,2010-06-25,20:30,2010-06-25T18:30:00+00:00,group_stage,group,H,3,Chile,Spain,CHI,ESP,N,N,CONMEBOL,UEFA,South America,Europe,N,N,1,2,1-2,away,N,N,N,,,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,4.19,2,6,2,4.0,2,3,1,0.19
2010,48,2010-06-25,20:30,2010-06-25T18:30:00+00:00,group_stage,group,H,3,Switzerland,Honduras,SUI,HON,N,N,UEFA,CONCACAF,Europe,North America,N,N,0,0,0-0,draw,Y,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,4.19,2,3,0,4.0,2,0,-3,0.19
2010,49,2010-06-26,16:00,2010-06-26T14:00:00+00:00,round_of_16,knockout,,,Uruguay,South Korea,URU,KOR,N,N,CONMEBOL,AFC,South America,Asia,N,N,2,1,2-1,home,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,4.0,3,,,3.81,3,,,0.19
2010,50,2010-06-26,20:30,2010-06-26T18:30:00+00:00,round_of_16,knockout,,,USA,Ghana,USA,GHA,N,N,CONCACAF,CAF,North America,Africa,N,N,1,1,1-1,draw,Y,Y,N,1-2,,"Royal Bafokeng Stadium, Rustenburg",openfootball/worldcup.json,3.19,3,,,3.0,3,,,0.19
2010,51,2010-06-27,16:00,2010-06-27T14:00:00+00:00,round_of_16,knockout,,,Germany,England,GER,ENG,N,N,UEFA,UEFA,Europe,Europe,Y,Y,4,1,4-1,home,N,N,N,,,"Free State Stadium, Bloemfontein",openfootball/worldcup.json,3.81,3,,,4.0,3,,,-0.19
2010,52,2010-06-27,20:30,2010-06-27T18:30:00+00:00,round_of_16,knockout,,,Argentina,Mexico,ARG,MEX,N,N,CONMEBOL,CONCACAF,South America,North America,N,N,3,1,3-1,home,N,N,N,,,"Soccer City, Johannesburg",openfootball/worldcup.json,5.0,3,,,5.19,3,,,-0.19
2010,53,2010-06-28,16:00,2010-06-28T14:00:00+00:00,round_of_16,knockout,,,Netherlands,Slovakia,NED,SVK,N,N,UEFA,UEFA,Europe,Europe,Y,Y,2,1,2-1,home,N,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,3.81,3,,,4.0,3,,,-0.19
2010,54,2010-06-28,20:30,2010-06-28T18:30:00+00:00,round_of_16,knockout,,,Brazil,Chile,BRA,CHI,N,N,CONMEBOL,CONMEBOL,South America,South America,Y,Y,3,0,3-0,home,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,3.19,3,,,3.0,3,,,0.19
2010,55,2010-06-29,16:00,2010-06-29T14:00:00+00:00,round_of_16,knockout,,,Paraguay,Japan,PAR,JPN,N,N,CONMEBOL,AFC,South America,Asia,N,N,0,0,0-0,draw,Y,Y,Y,0-0,5-3,"Loftus Versfeld Stadium, Pretoria",openfootball/worldcup.json,5.0,3,,,4.81,3,,,0.19
2010,56,2010-06-29,20:30,2010-06-29T18:30:00+00:00,round_of_16,knockout,,,Spain,Portugal,ESP,POR,N,N,UEFA,UEFA,Europe,Europe,Y,Y,1,0,1-0,home,N,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,4.0,3,,,4.19,3,,,-0.19
2010,57,2010-07-02,16:00,2010-07-02T14:00:00+00:00,quarter_final,knockout,,,Netherlands,Brazil,NED,BRA,N,N,UEFA,CONMEBOL,Europe,South America,N,N,2,1,2-1,home,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,4.0,4,,,3.81,4,,,0.19
2010,58,2010-07-02,20:30,2010-07-02T18:30:00+00:00,quarter_final,knockout,,,Uruguay,Ghana,URU,GHA,N,N,CONMEBOL,CAF,South America,Africa,N,N,1,1,1-1,draw,Y,Y,Y,1-1,4-2,"Soccer City, Johannesburg",openfootball/worldcup.json,6.19,4,,,6.0,4,,,0.19
2010,59,2010-07-03,16:00,2010-07-03T14:00:00+00:00,quarter_final,knockout,,,Argentina,Germany,ARG,GER,N,N,CONMEBOL,UEFA,South America,Europe,N,N,0,4,0-4,away,N,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,5.81,4,,,6.0,4,,,-0.19
2010,60,2010-07-03,20:30,2010-07-03T18:30:00+00:00,quarter_final,knockout,,,Paraguay,Spain,PAR,ESP,N,N,CONMEBOL,UEFA,South America,Europe,N,N,0,1,0-1,away,N,N,N,,,"Ellis Park Stadium, Johannesburg",openfootball/worldcup.json,4.19,4,,,4.0,4,,,0.19
2010,61,2010-07-06,20:30,2010-07-06T18:30:00+00:00,semi_final,knockout,,,Uruguay,Netherlands,URU,NED,N,N,CONMEBOL,UEFA,South America,Europe,N,N,2,3,2-3,away,N,N,N,,,"Cape Town Stadium, Cape Town",openfootball/worldcup.json,4.0,5,,,4.19,5,,,-0.19
2010,62,2010-07-07,20:30,2010-07-07T18:30:00+00:00,semi_final,knockout,,,Germany,Spain,GER,ESP,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,1,0-1,away,N,N,N,,,"Moses Mabhida Stadium, Durban",openfootball/worldcup.json,4.19,5,,,4.0,5,,,0.19
2010,63,2010-07-10,20:30,2010-07-10T18:30:00+00:00,third_place,knockout,,,Uruguay,Germany,URU,GER,N,N,CONMEBOL,UEFA,South America,Europe,N,N,2,3,2-3,away,N,N,N,,,"Nelson Mandela Bay Stadium, Port Elizabeth",openfootball/worldcup.json,4.0,6,,,3.0,6,,,1.0
2010,64,2010-07-11,20:30,2010-07-11T18:30:00+00:00,final,knockout,,,Netherlands,Spain,NED,ESP,N,N,UEFA,UEFA,Europe,Europe,Y,Y,0,0,0-0,draw,Y,Y,N,0-1,,"Soccer City, Johannesburg",openfootball/worldcup.json,5.0,6,,,4.0,6,,,1.0
2014,1,2014-06-12,17:00 UTC-3,2014-06-12T20:00:00+00:00,group_stage,group,A,1,Brazil,Croatia,BRA,CRO,Y,N,CONMEBOL,UEFA,South America,Europe,N,N,3,1,3-1,home,N,N,N,,,"Arena de São Paulo, São Paulo",openfootball/worldcup.json,,0,0,0,,0,0,0,
